"","item_id","pId","cId","sgId"
"13076",52394182,159966,97,35
"13077",52531164,7758,97,35
"13078",52531167,7758,97,35
"13079",52531169,7758,97,35
"13080",52817092,8435,94,35
"13081",53030779,373419,2,35
"13082",52965508,8435,94,35
"13083",52980201,346586,97,35
"13084",53000709,8087,97,35
"13085",53000710,8087,97,35
"13086",53074147,102385,97,35
"13087",53074148,362245,97,35
"13088",50857116,8435,94,35
"13089",50879514,7758,97,35
"13090",50879515,125747,97,35
"13091",51192433,124976,97,35
"13092",51193321,124782,97,35
"13093",51193322,124782,97,35
"13094",51193323,7761,97,35
"13095",51348154,7758,97,35
"13096",51348155,7758,97,35
"13097",51348156,7758,97,35
"13098",51348157,7758,97,35
"13099",51348158,11987,97,35
"13100",51348159,11987,97,35
"13101",51348160,11987,97,35
"13102",51348161,11987,97,35
"13103",51348162,11987,97,35
"13104",51348163,11987,97,35
"13105",51348164,11987,97,35
"13106",51348165,11987,97,35
"13107",51518637,7758,97,35
"13108",51518638,7758,97,35
"13109",51582192,259312,2,35
"13110",51582194,345379,2,35
"13111",51639720,7758,97,35
"13112",51639721,7758,97,35
"13113",51639722,358095,97,88
"13114",51622594,367347,94,35
"13115",51639884,32081,97,35
"13116",51639885,32081,97,35
"13117",51639886,32081,97,35
"13118",51639887,32081,97,35
"13119",51639888,32081,97,35
"13120",51639895,11384,97,35
"13121",51639896,370964,97,35
"13122",51639900,7758,97,35
"13123",51639901,7758,97,35
"13124",51639902,7758,97,35
"13125",51639903,7758,97,35
"13126",51639904,7758,97,35
"13127",51639905,7758,97,35
"13128",51639906,11987,97,35
"13129",51639907,11987,97,35
"13130",51639908,11987,97,35
"13131",51639909,11987,97,35
"13132",51639910,11987,97,35
"13133",51639911,11987,97,35
"13134",51639912,11987,97,35
"13135",51818381,372058,11,35
"13136",51818382,372058,11,35
"13137",51836738,8087,97,35
"13138",51836739,8087,97,35
"13139",52000239,16611,97,35
"13140",51998375,8435,94,35
"13141",51923541,134673,166,35
"13142",51998574,8435,94,35
"13143",51998575,166061,94,35
"13144",52179218,372790,97,35
"13145",52179219,372790,97,35
"13146",52393751,102385,97,35
"13147",52393758,7758,97,35
"13148",52393759,7758,97,35
"13149",52393760,11987,97,35
"13150",52394022,7758,97,35
"13151",52394023,125747,97,35
"13152",52394115,7758,97,35
"13153",52394116,346586,97,35
"13154",52531153,102385,97,35
"13155",52531160,7758,97,35
"13156",52530339,362245,97,35
"13157",52530340,362245,97,35
"13158",52530341,7758,97,35
"13159",52530342,7758,97,35
"13160",52530343,7758,97,35
"13161",52535035,7758,97,35
